09:30,P,2.07,257.00,4.0,2038.35
09:59,C,2.73,228.00,4.0,2038.35
11:03,C,1.69,258.00,4.0,2038.35
12:15,P,2.92,230.00,4.0,2038.35
09:30,C,1.23,205.00,4.0,2029.69
09:57,P,2.67,201.00,4.0,2029.69
15:33,P,3.99,362.00,4.0,2029.69
14:15,P,2.86,294.00,4.0,2032.42
09:33,C,2.97,267.00,4.0,2113.55
10:51,P,2.22,241.00,4.0,2113.55
12:42,C,3.63,319.00,4.0,2113.55
09:33,P,2.47,203.00,4.0,1979.63
10:42,C,2.68,370.00,4.0,1979.63
09:33,C,2.19,246.00,4.0,1966.15
09:42,C,1.71,253.00,4.0,1966.15
11:02,P,3.89,331.00,4.0,1966.15
12:00,C,0.69,187.00,4.0,1966.15
14:39,C,3.05,345.00,4.0,2017.18
09:30,C,5.30,364.00,4.0,2033.14
09:38,P,2.49,256.00,4.0,2036.86
11:33,P,2.67,230.00,4.0,2094.87
09:54,P,3.62,247.00,4.0,2215.27
10:15,C,1.95,252.00,4.0,2215.27
11:04,P,0.92,119.00,4.0,2215.27
12:30,C,4.90,347.00,4.0,2215.27
09:30,P,4.31,339.00,4.0,2238.92
10:42,C,2.35,290.00,4.0,2238.92
11:04,P,2.68,232.00,4.0,2238.92
09:33,P,2.79,207.00,4.0,2340.28
09:48,C,2.60,250.00,4.0,2340.28
11:00,C,1.13,101.00,4.0,2340.28
09:30,C,3.99,254.00,4.0,2245.31
10:54,P,3.89,275.00,4.0,2245.31
12:39,C,4.44,400.00,4.0,2245.31
13:09,P,2.98,236.00,4.0,2245.31
09:30,C,3.69,282.00,4.0,2393.29
12:33,P,5.32,354.00,4.0,2393.29
15:09,P,3.10,275.00,4.0,2393.29
09:30,C,1.60,175.00,4.0,2495.40
09:40,P,1.68,234.00,4.0,2495.40
10:54,C,2.35,261.00,4.0,2495.40
10:54,P,2.25,211.00,4.0,2558.55
09:36,P,2.37,199.00,4.0,2682.07
13:36,C,2.67,283.00,4.0,2682.07
09:52,P,1.27,196.00,4.0,2714.47
10:15,C,2.69,226.00,4.0,2714.47
10:45,P,1.98,207.00,4.0,2714.47
11:00,C,0.66,228.00,4.0,2714.47
09:31,P,5.26,356.00,4.0,2669.99
09:33,P,2.86,197.00,4.0,2676.06
12:57,C,3.08,348.00,4.0,2676.06
15:21,P,0.83,82.00,4.0,2676.06
09:30,P,4.07,320.00,4.0,2729.87
10:57,C,2.52,265.00,4.0,2729.87
11:00,P,3.37,288.00,4.0,2729.87
09:33,C,1.52,192.00,4.0,2779.35
09:30,P,2.98,250.00,4.0,2840.05
10:09,C,2.35,264.00,4.0,2840.05
12:57,P,2.13,284.00,4.0,2840.05
09:30,C,1.08,206.00,4.0,2908.41
12:24,P,2.22,186.00,4.0,2908.41
15:18,C,2.44,231.00,4.0,2908.41
09:30,P,2.87,264.00,4.0,3006.84
09:35,C,2.50,189.00,4.0,3006.84
11:00,P,4.80,400.00,4.0,3006.84
11:03,C,2.39,323.00,4.0,3006.84
09:32,C,3.00,246.00,4.0,3042.86
09:38,P,1.60,193.00,4.0,3042.86
12:18,P,2.65,188.00,4.0,3042.86
14:30,C,2.32,182.00,4.0,3042.86
09:33,P,2.35,190.00,4.0,3166.46
09:47,C,2.91,321.00,4.0,3166.46
09:58,P,1.91,159.00,4.0,3166.46
11:01,C,4.47,400.00,4.0,3166.46
09:30,P,3.15,245.00,4.0,3177.50
09:35,C,2.45,235.00,4.0,3177.50
11:01,P,2.52,218.00,4.0,3177.50
13:30,C,4.56,400.00,4.0,3177.50
09:33,C,2.70,260.00,4.0,3274.24
11:01,C,1.57,370.00,4.0,3274.24
11:03,P,2.37,213.00,4.0,3274.24
11:27,C,5.32,387.00,4.0,3274.24
11:00,P,1.52,114.00,4.0,3250.14
15:09,C,0.52,115.00,4.0,3250.14
10:57,P,2.27,187.00,4.0,3201.28
11:03,C,0.99,260.00,4.0,3201.28
09:30,P,2.61,212.00,4.0,3344.98
09:40,C,2.29,227.00,4.0,3344.98
10:33,P,2.35,234.00,4.0,3344.98
13:54,C,2.63,235.00,4.0,3344.98
09:40,P,1.44,128.00,4.0,3312.89
11:00,C,1.46,139.00,4.0,3312.89
11:03,P,2.53,347.00,4.0,3312.89
09:31,P,2.69,224.00,4.0,3338.16
11:06,C,2.46,267.00,4.0,3338.16
12:21,P,1.93,215.00,4.0,3338.16
13:54,C,2.53,298.00,4.0,3338.16
09:30,C,1.83,209.00,4.0,3183.37
11:01,P,3.22,279.00,4.0,3183.37
14:33,C,2.48,277.00,4.0,3183.37
09:30,C,1.81,170.00,4.0,3230.59
12:45,C,2.10,306.00,4.0,3230.59
09:33,C,1.13,216.00,4.0,3318.63
11:03,C,2.40,321.00,4.0,3318.63
15:00,C,4.28,391.00,4.0,3318.63
09:30,P,3.69,283.00,4.0,3394.27
09:30,P,1.93,257.00,4.0,3400.65
09:39,C,1.85,212.00,4.0,3428.46
14:33,C,3.86,380.00,4.0,3428.46
09:33,C,2.24,232.00,4.0,3503.98
