13:52:42 p3 | P a4 mny-2 (real -1.72) 763/759 | mid 0.130 spr 15.4% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
13:53:06 p3 | C a2 mny-1 (real -1.28) 766/768 | mid 0.220 spr 9.1% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
13:53:51 p3 | P a3 mny-1 (real -0.82) 764/761 | mid 0.310 spr 6.5% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
13:54:19 p3 | P a4 mny-1 (real -0.82) 764/760 | mid 0.320 spr 6.2% | C:Filled 0.34 1.5s | V:FORZADO 0.31000000000000005 16.2s | ida-vuelta -3.0$
13:54:46 p3 | P a2 mny+0 (real +0.18) 765/763 | mid 0.570 spr 3.5% | C:Filled 0.61 5.0s | V:FORZADO 0.63 16.2s | ida-vuelta 2.0$
13:55:18 p3 | P a3 mny+0 (real +0.18) 765/762 | mid 0.650 spr 3.1% | C:Filled 0.75 0.5s | V:FORZADO 0.7100000000000001 16.1s | ida-vuelta -4.0$
13:55:45 p3 | P a4 mny+0 (real +0.18) 765/761 | mid 0.690 spr 2.9% | C:Filled 0.79 1.5s | V:FORZADO 0.77 16.8s | ida-vuelta -2.0$
13:56:12 p3 | C a2 mny+2 (real +1.82) 763/765 | mid 1.425 spr 2.1% | C:Filled 1.39 1.0s | V:FORZADO 1.3699999999999999 16.1s | ida-vuelta -2.0$
13:57:26 p3 | C a2 mny+3 (real +2.79) 762/764 | mid 1.715 spr 2.9% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
13:57:53 p3 | C a2 mny+4 (real +3.79) 761/763 | mid 1.890 spr 7.4% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
13:58:18 p3 | C a3 mny+4 (real +3.79) 761/764 | mid 2.695 spr 4.8% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
13:58:43 p3 | C a2 mny+5 (real +4.79) 760/762 | mid 1.955 spr 6.6% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
13:59:07 p3 | C a3 mny+5 (real +4.79) 760/763 | mid 2.865 spr 4.5% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
13:59:32 p3 | C a4 mny+5 (real +4.79) 760/764 | mid 3.670 spr 3.3% | C:Filled 3.65 19.8s | V:FORZADO 3.4699999999999998 16.2s | ida-vuelta -18.0$
14:00:45 p4 | P a2 mny-5 (real -4.54) 760/758 | mid 0.020 spr 100.0% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
14:01:13 p4 | P a3 mny-5 (real -4.54) 760/757 | mid 0.020 spr 100.0% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
14:01:38 p4 | P a4 mny-5 (real -4.54) 760/756 | mid 0.020 spr 100.0% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
14:02:03 p4 | P a2 mny-3 (real -2.54) 762/760 | mid 0.090 spr 22.2% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
14:02:29 p4 | P a3 mny-3 (real -2.54) 762/759 | mid 0.110 spr 18.2% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
14:02:54 p4 | P a4 mny-3 (real -2.54) 762/758 | mid 0.110 spr 18.2% | C:Filled 0.16 1.0s | V:FORZADO 0.14 16.6s | ida-vuelta -2.0$
14:03:36 p4 | P a2 mny-2 (real -2.05) 762/760 | mid 0.110 spr 18.2% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
14:04:04 p4 | P a3 mny-2 (real -2.05) 762/759 | mid 0.130 spr 15.4% | C:Filled 0.14 18.2s | V:FORZADO 0.13 41.5s | ida-vuelta -1.0$
14:05:14 p4 | P a4 mny-2 (real -2.05) 762/758 | mid 0.140 spr 14.3% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
14:05:38 p4 | C a2 mny+4 (real +4.05) 760/762 | mid 1.835 spr 8.2% | C:Filled 1.88 12.7s | V:FORZADO 1.8199999999999998 16.3s | ida-vuelta -6.0$
14:06:18 p4 | C a2 mny+5 (real +5.05) 759/761 | mid 1.935 spr 12.9% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
14:06:42 p4 | C a3 mny+5 (real +5.05) 759/762 | mid 2.855 spr 8.8% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
14:07:12 p4 | P a3 mny+5 (real +5.20) 769/766 | mid 2.895 spr 5.2% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
14:07:40 p4 | C a4 mny+5 (real +4.80) 759/763 | mid 3.570 spr 3.4% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
14:08:05 p4 | P a4 mny+5 (real +5.20) 769/765 | mid 3.725 spr 3.5% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
14:08:43 p5 | P a2 mny-5 (real -4.69) 759/757 | mid 0.020 spr 100.0% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
14:09:11 p5 | P a3 mny-5 (real -4.69) 759/756 | mid 0.020 spr 100.0% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
14:09:35 p5 | P a4 mny-5 (real -4.69) 759/755 | mid 0.020 spr 100.0% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
14:10:00 p5 | P a2 mny-3 (real -2.69) 761/759 | mid 0.100 spr 20.0% | C:Filled 0.1 1.5s | V:FORZADO 0.09000000000000001 16.1s | ida-vuelta -1.0$
14:10:28 p5 | P a3 mny-3 (real -2.69) 761/758 | mid 0.110 spr 18.2% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
14:10:53 p5 | P a4 mny-3 (real -2.69) 761/757 | mid 0.120 spr 16.7% | C:Filled 0.16 18.3s | V:FORZADO 0.14 16.1s | ida-vuelta -2.0$
14:11:51 p5 | P a2 mny-2 (real -2.41) 761/759 | mid 0.100 spr 20.0% | C:Filled 0.1 20.3s | V:FORZADO None 24.2s | ida-vuelta None$
14:12:48 p5 | P a3 mny-2 (real -2.41) 761/758 | mid 0.120 spr 16.7% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
14:13:14 p5 | P a4 mny-2 (real -2.41) 761/757 | mid 0.130 spr 15.4% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
14:13:39 p5 | C a2 mny+2 (real +2.41) 761/763 | mid 1.630 spr 2.5% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
14:14:04 p5 | C a3 mny+3 (real +3.41) 760/763 | mid 2.560 spr 1.6% | C:Filled 2.58 8.6s | V:FORZADO 2.44 16.1s | ida-vuelta -14.0$
14:14:40 p5 | C a2 mny+4 (real +4.41) 759/761 | mid 1.855 spr 11.3% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
14:15:20 p5 | C a3 mny+4 (real +3.58) 760/763 | mid 2.530 spr 1.6% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
14:15:28 p5 | C a4 mny+4 (real +3.58) 760/764 | mid 3.075 spr 1.0% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
14:15:33 p5 | C a2 mny+5 (real +4.58) 759/761 | mid 1.915 spr 9.9% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
14:15:38 p5 | C a3 mny+5 (real +4.58) 759/762 | mid 2.780 spr 7.2% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
14:15:42 p5 | C a4 mny+5 (real +4.58) 759/763 | mid 3.515 spr 5.4% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
14:16:17 p6 | P a3 mny-5 (real -5.46) 758/755 | mid 0.020 spr 100.0% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
14:16:45 p6 | P a2 mny-3 (real -3.46) 760/758 | mid 0.060 spr 33.3% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
14:17:10 p6 | P a3 mny-3 (real -3.46) 760/757 | mid 0.070 spr 28.6% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
14:17:34 p6 | P a4 mny-3 (real -3.46) 760/756 | mid 0.080 spr 25.0% | C:Filled 0.09 20.3s | V:FORZADO 0.06999999999999999 17.2s | ida-vuelta -2.0$
14:18:22 p6 | P a2 mny-2 (real -2.46) 761/759 | mid 0.120 spr 16.7% | C:Filled 0.11 2.0s | V:FORZADO 0.07 40.8s | ida-vuelta -4.0$
14:19:16 p6 | P a3 mny-2 (real -2.46) 761/758 | mid 0.140 spr 14.3% | C:Filled 0.1 1.5s | V:FORZADO 0.07999999999999999 16.1s | ida-vuelta -2.0$
14:19:56 p6 | P a4 mny-2 (real -1.54) 762/758 | mid 0.200 spr 10.0% | C:Filled 0.19 5.5s | V:FORZADO 0.17 16.1s | ida-vuelta -2.0$
14:20:30 p6 | C a2 mny+3 (real +2.54) 761/763 | mid 1.660 spr 2.4% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
14:20:35 p6 | C a2 mny+4 (real +3.54) 760/762 | mid 1.840 spr 2.2% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
14:20:40 p6 | C a3 mny+4 (real +3.54) 760/763 | mid 2.605 spr 1.2% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
14:20:45 p6 | C a2 mny+5 (real +4.54) 759/761 | mid 1.885 spr 9.0% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
14:21:10 p6 | C a3 mny+5 (real +4.54) 759/762 | mid 2.780 spr 5.8% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
14:21:27 p6 | C a4 mny+5 (real +4.88) 759/763 | mid 3.645 spr 3.0% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
14:21:35 p6 | P a4 mny+5 (real +5.12) 769/765 | mid 3.735 spr 4.0% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
14:21:52 p7 | P a2 mny-5 (real -4.88) 759/757 | mid 0.020 spr 100.0% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
14:22:20 p7 | P a3 mny-5 (real -4.88) 759/756 | mid 0.020 spr 100.0% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
14:22:45 p7 | P a4 mny-5 (real -4.88) 759/755 | mid 0.020 spr 100.0% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
14:23:10 p7 | P a2 mny-3 (real -2.88) 761/759 | mid 0.070 spr 28.6% | C:NO_LLENA None 20.4s | V:None None Nones | ida-vuelta None$
14:23:34 p7 | P a3 mny-3 (real -2.88) 761/758 | mid 0.080 spr 25.0% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
14:23:59 p7 | P a4 mny-3 (real -2.88) 761/757 | mid 0.090 spr 22.2% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
14:24:37 p7 | P a2 mny-2 (real -1.76) 762/760 | mid 0.130 spr 15.4% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
14:25:04 p7 | P a3 mny-2 (real -1.76) 762/759 | mid 0.150 spr 13.3% | C:Filled 0.19 4.6s | V:FORZADO 0.21 40.4s | ida-vuelta 2.0$
14:26:00 p7 | P a4 mny-2 (real -1.76) 762/758 | mid 0.160 spr 12.5% | C:Filled 0.22 1.5s | V:FORZADO 0.2 16.1s | ida-vuelta -2.0$
14:26:28 p7 | C a2 mny+3 (real +2.76) 761/763 | mid 1.710 spr 2.3% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
14:26:33 p7 | C a2 mny+4 (real +3.76) 760/762 | mid 1.860 spr 7.5% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
14:26:38 p7 | C a3 mny+4 (real +3.76) 760/763 | mid 2.660 spr 4.5% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
14:26:55 p7 | C a4 mny+4 (real +3.54) 760/764 | mid 3.120 spr 1.3% | C:RECHAZADA None 1.5s | V:None None Nones | ida-vuelta None$
14:27:04 p7 | C a2 mny+5 (real +4.54) 759/761 | mid 1.925 spr 9.9% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
14:27:29 p7 | C a3 mny+5 (real +4.54) 759/762 | mid 2.805 spr 6.8% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
14:27:34 p7 | C a4 mny+5 (real +4.54) 759/763 | mid 3.560 spr 5.1% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
14:27:51 p8 | P a2 mny-5 (real -4.51) 759/757 | mid 0.020 spr 100.0% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
14:28:19 p8 | P a3 mny-5 (real -4.51) 759/756 | mid 0.020 spr 100.0% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
14:28:44 p8 | P a4 mny-5 (real -4.51) 759/755 | mid 0.020 spr 100.0% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
14:29:08 p8 | P a2 mny-3 (real -2.51) 761/759 | mid 0.090 spr 22.2% | C:Filled 0.07 11.6s | V:FORZADO 0.060000000000000005 40.5s | ida-vuelta -1.0$
14:30:11 p8 | P a3 mny-3 (real -2.51) 761/758 | mid 0.100 spr 20.0% | C:Filled 0.08 11.7s | V:FORZADO 0.07 16.2s | ida-vuelta -1.0$
14:30:49 p8 | P a4 mny-3 (real -2.51) 761/757 | mid 0.110 spr 18.2% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
14:31:26 p8 | P a2 mny-2 (real -1.50) 762/760 | mid 0.160 spr 12.5% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
14:31:54 p8 | P a3 mny-2 (real -1.50) 762/759 | mid 0.180 spr 11.1% | C:Filled 0.19 0.5s | V:FORZADO 0.16999999999999998 40.5s | ida-vuelta -2.0$
14:32:44 p8 | P a4 mny-2 (real -1.50) 762/758 | mid 0.190 spr 10.5% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
14:33:09 p8 | P a2 mny-1 (real -1.50) 762/760 | mid 0.160 spr 12.5% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
14:33:34 p8 | P a3 mny-1 (real -1.50) 762/759 | mid 0.180 spr 11.1% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
14:33:59 p8 | P a4 mny-1 (real -1.50) 762/758 | mid 0.190 spr 10.5% | C:Filled 0.24 1.5s | V:FORZADO 0.22 16.1s | ida-vuelta -2.0$
14:34:40 p8 | P a2 mny+0 (real -0.29) 763/761 | mid 0.430 spr 4.7% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
14:34:48 p8 | P a3 mny+0 (real -0.29) 763/760 | mid 0.490 spr 4.1% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
14:34:53 p8 | P a4 mny+0 (real -0.29) 763/759 | mid 0.520 spr 3.8% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
14:34:58 p8 | C a2 mny+2 (real +2.29) 761/763 | mid 1.575 spr 1.9% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
14:35:03 p8 | C a2 mny+3 (real +3.29) 760/762 | mid 1.800 spr 2.2% | C:RECHAZADA None 1.0s | V:None None Nones | ida-vuelta None$
14:35:09 p8 | C a3 mny+3 (real +3.29) 760/763 | mid 2.515 spr 1.2% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
14:35:41 p8 | C a2 mny+4 (real +4.32) 759/761 | mid 1.950 spr 9.2% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
14:36:09 p8 | P a2 mny+4 (real +3.68) 767/765 | mid 1.855 spr 8.1% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
14:36:15 p8 | C a3 mny+4 (real +4.32) 759/762 | mid 2.825 spr 6.0% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
14:36:20 p8 | P a3 mny+4 (real +3.68) 767/764 | mid 2.600 spr 5.4% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
14:36:25 p8 | C a4 mny+4 (real +4.32) 759/763 | mid 3.560 spr 4.5% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
14:36:30 p8 | P a4 mny+4 (real +3.68) 767/763 | mid 3.095 spr 4.2% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
14:36:40 p8 | C a2 mny+5 (real +5.37) 758/760 | mid 1.970 spr 11.2% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
14:37:08 p8 | C a3 mny+5 (real +5.37) 758/761 | mid 2.925 spr 5.1% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
14:37:33 p8 | C a4 mny+5 (real +5.37) 758/762 | mid 3.815 spr 3.9% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
14:37:50 p9 | P a2 mny-5 (real -4.60) 759/757 | mid 0.020 spr 100.0% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
14:38:18 p9 | P a3 mny-5 (real -4.60) 759/756 | mid 0.020 spr 100.0% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
14:38:43 p9 | P a4 mny-5 (real -4.60) 759/755 | mid 0.020 spr 100.0% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
14:39:08 p9 | P a2 mny-3 (real -2.60) 761/759 | mid 0.060 spr 33.3% | C:Filled 0.06 0.5s | V:FORZADO 0.04 40.4s | ida-vuelta -2.0$
14:40:00 p9 | P a3 mny-3 (real -2.60) 761/758 | mid 0.070 spr 28.6% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
14:40:25 p9 | P a4 mny-3 (real -2.60) 761/757 | mid 0.080 spr 25.0% | C:NO_LLENA None 20.4s | V:None None Nones | ida-vuelta None$
14:41:20 p9 | P a3 mny-2 (real -2.32) 761/758 | mid 0.080 spr 25.0% | C:NO_LLENA None 20.4s | V:None None Nones | ida-vuelta None$
14:41:48 p9 | P a4 mny-2 (real -2.32) 761/757 | mid 0.090 spr 22.2% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
14:42:13 p9 | P a2 mny-1 (real -1.32) 762/760 | mid 0.170 spr 11.8% | C:Filled 0.17 5.1s | V:FORZADO 0.13 16.1s | ida-vuelta -4.0$
14:42:44 p9 | P a3 mny-1 (real -1.32) 762/759 | mid 0.190 spr 10.5% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
14:43:08 p9 | P a4 mny-1 (real -1.32) 762/758 | mid 0.200 spr 10.0% | C:Filled 0.16 17.2s | V:FORZADO 0.15 16.2s | ida-vuelta -1.0$
14:43:52 p9 | C a2 mny+2 (real +2.32) 761/763 | mid 1.605 spr 1.9% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
14:44:42 p9 | C a2 mny+3 (real +2.54) 761/763 | mid 1.660 spr 2.4% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
14:44:50 p9 | C a2 mny+4 (real +3.54) 760/762 | mid 1.870 spr 6.4% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
14:44:55 p9 | C a3 mny+4 (real +3.54) 760/763 | mid 2.630 spr 3.8% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
14:45:00 p9 | C a2 mny+5 (real +4.54) 759/761 | mid 1.985 spr 9.6% | C:Filled 2.0 15.8s | V:FORZADO 1.83 16.1s | ida-vuelta -17.0$
14:45:41 p9 | C a3 mny+5 (real +4.54) 759/762 | mid 2.885 spr 6.6% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
14:45:46 p9 | C a4 mny+5 (real +4.54) 759/763 | mid 3.645 spr 4.7% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
14:47:06 p10 | P a2 mny-3 (real -2.53) 761/759 | mid 0.060 spr 33.3% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
14:47:37 p10 | P a3 mny-3 (real -2.53) 761/758 | mid 0.070 spr 28.6% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
14:48:01 p10 | P a4 mny-3 (real -2.53) 761/757 | mid 0.070 spr 28.6% | C:Filled 0.06 11.7s | V:FORZADO 0.039999999999999994 16.2s | ida-vuelta -2.0$
14:48:39 p10 | C a2 mny+4 (real +3.53) 760/762 | mid 1.825 spr 8.2% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
14:48:44 p10 | C a2 mny+5 (real +4.53) 759/761 | mid 1.915 spr 9.9% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
14:49:09 p10 | C a3 mny+5 (real +4.53) 759/762 | mid 2.815 spr 6.7% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
14:49:19 p10 | P a3 mny+5 (real +5.21) 769/766 | mid 2.920 spr 5.5% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
14:49:47 p10 | C a4 mny+5 (real +4.79) 759/763 | mid 3.715 spr 3.5% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
14:49:51 p10 | P a4 mny+5 (real +5.21) 769/765 | mid 3.795 spr 4.5% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
14:50:56 p11 | P a2 mny-3 (real -2.71) 761/759 | mid 0.040 spr 50.0% | C:NO_LLENA None 20.4s | V:None None Nones | ida-vuelta None$
14:51:24 p11 | P a3 mny-3 (real -2.71) 761/758 | mid 0.050 spr 40.0% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
14:51:48 p11 | P a4 mny-3 (real -2.71) 761/757 | mid 0.050 spr 40.0% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
14:52:13 p11 | P a2 mny-2 (real -1.71) 762/760 | mid 0.110 spr 18.2% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
14:52:38 p11 | P a3 mny-2 (real -1.71) 762/759 | mid 0.120 spr 16.7% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
14:53:02 p11 | P a4 mny-2 (real -1.71) 762/758 | mid 0.130 spr 15.4% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
14:53:54 p11 | P a3 mny-1 (real -0.64) 763/760 | mid 0.330 spr 6.1% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
14:54:02 p11 | P a4 mny-1 (real -0.64) 763/759 | mid 0.340 spr 5.9% | C:RECHAZADA None 1.0s | V:None None Nones | ida-vuelta None$
14:54:09 p11 | C a2 mny+3 (real +2.64) 761/763 | mid 1.685 spr 3.0% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
14:54:14 p11 | C a2 mny+4 (real +3.64) 760/762 | mid 1.920 spr 8.3% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
14:54:19 p11 | C a3 mny+4 (real +3.64) 760/763 | mid 2.695 spr 5.6% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
14:54:24 p11 | C a2 mny+5 (real +4.64) 759/761 | mid 2.005 spr 9.5% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
14:55:01 p11 | C a3 mny+5 (real +4.55) 759/762 | mid 2.875 spr 6.6% | C:RECHAZADA None 1.5s | V:None None Nones | ida-vuelta None$
14:55:10 p11 | P a3 mny+5 (real +5.45) 769/766 | mid 2.950 spr 6.1% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
14:55:35 p11 | C a4 mny+5 (real +4.55) 759/763 | mid 3.665 spr 5.2% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
14:55:40 p11 | P a4 mny+5 (real +5.45) 769/765 | mid 3.865 spr 3.4% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
14:56:44 p12 | P a2 mny-3 (real -2.60) 761/759 | mid 0.030 spr 66.7% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
14:57:12 p12 | P a3 mny-3 (real -2.60) 761/758 | mid 0.040 spr 50.0% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
14:57:36 p12 | P a4 mny-3 (real -2.60) 761/757 | mid 0.040 spr 50.0% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
14:58:01 p12 | P a2 mny-2 (real -1.60) 762/760 | mid 0.100 spr 20.0% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
14:58:27 p12 | P a3 mny-2 (real -1.60) 762/759 | mid 0.110 spr 18.2% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
14:58:52 p12 | P a4 mny-2 (real -1.60) 762/758 | mid 0.120 spr 16.7% | C:Filled 0.15 2.0s | V:FORZADO 0.13 16.2s | ida-vuelta -2.0$
14:59:32 p12 | P a2 mny-1 (real -1.46) 762/760 | mid 0.120 spr 16.7% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
15:00:00 p12 | P a3 mny-1 (real -1.46) 762/759 | mid 0.130 spr 15.4% | C:Filled 0.17 19.8s | V:FORZADO 0.14 40.5s | ida-vuelta -3.0$
15:01:11 p12 | P a4 mny-1 (real -1.46) 762/758 | mid 0.140 spr 14.3% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
15:01:36 p12 | P a2 mny+0 (real -0.46) 763/761 | mid 0.330 spr 6.1% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:01:41 p12 | P a3 mny+0 (real -0.46) 763/760 | mid 0.360 spr 5.6% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:01:46 p12 | P a4 mny+0 (real -0.46) 763/759 | mid 0.370 spr 5.4% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:01:56 p12 | C a2 mny+1 (real +1.27) 762/764 | mid 1.165 spr 2.6% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:02:03 p12 | P a2 mny+1 (real +0.73) 764/762 | mid 0.835 spr 3.6% | C:RECHAZADA None 1.0s | V:None None Nones | ida-vuelta None$
15:02:09 p12 | C a3 mny+1 (real +1.27) 762/765 | mid 1.355 spr 2.2% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:02:14 p12 | P a3 mny+1 (real +0.73) 764/761 | mid 0.945 spr 3.2% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:02:19 p12 | C a4 mny+1 (real +1.27) 762/766 | mid 1.415 spr 2.1% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:02:24 p12 | P a4 mny+1 (real +0.73) 764/760 | mid 0.985 spr 3.0% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:02:34 p12 | C a2 mny+2 (real +2.22) 761/763 | mid 1.605 spr 1.9% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:02:42 p12 | C a2 mny+3 (real +3.22) 760/762 | mid 1.840 spr 6.5% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:02:47 p12 | C a3 mny+3 (real +3.22) 760/763 | mid 2.555 spr 4.3% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
15:02:52 p12 | C a2 mny+4 (real +4.22) 759/761 | mid 1.935 spr 6.7% | C:NO_LLENA None 20.4s | V:None None Nones | ida-vuelta None$
